word,definition,theme,score_distinct,score_total,flags,target_code,link
목욕하는 데 흙 뿌리기,심통 사나운 행동을 이르는 말.,vitality,1,1,,610402,https://opendict.korean.go.kr/dictionary/view?sense_no=610402
몽둥이 세 개 맞아 담 안 뛰어넘을 놈 없다,사람은 누구나 매 맞는 것을 참지 못하여 급하여지면 달아나기 마련임을 비유적으로 이르는 말.,vitality,1,1,violent:gray,603003,https://opendict.korean.go.kr/dictionary/view?sense_no=603003
무죄한 놈 뺨 치기,인정 없고 심술궂으며 무도한 짓을 비유적으로 이르는 말. &lt;동의 속담&gt; ‘빚값에 계집 뺏기’ ‘늙은 영감 덜미 잡기’ ‘우는 아이 똥 먹이기’,vitality,1,1,sexual:gray,610154,https://opendict.korean.go.kr/dictionary/view?sense_no=610154
물가 모르고 아무 데나 덤빈다,"물건의 시세도 모르고 덤빈다는 뜻으로, 성질이 급한 사람의 침착하지 못한 행동을 비유적으로 이르는 말.",vitality,1,1,,610544,https://opendict.korean.go.kr/dictionary/view?sense_no=610544
물도 씻어 먹을 사람,"맑고 깨끗한 물조차 씻어 먹을 사람이란 뜻으로, 어지러운 구석이 조금도 없고 마음과 행동이 매우 깨끗한 사람을 비유적으로 이르는 말.",vitality,1,1,sexual:gray|violent:gray,610606,https://opendict.korean.go.kr/dictionary/view?sense_no=610606
물려 드는 범을 안 잡고 어이리,"아무리 무서워도 물려고 덤벼드는 범을 잡지 않고 어찌하겠느냐는 뜻으로, 상대가 싸우려고 덤벼들면 거기에 맞서 물리쳐야 함을 비유적으로 이르는 말.",vitality,1,1,,610742,https://opendict.korean.go.kr/dictionary/view?sense_no=610742
물 만난 오리 걸음,"물을 보고 반가워서 급히 달려가는 오리의 걸음새란 뜻으로, 보기 흉하게 어기적거리며 급히 걷는 모양을 비유적으로 이르는 말.",vitality,1,1,sexual:gray,610584,https://opendict.korean.go.kr/dictionary/view?sense_no=610584
물 보기 전에 바지부터 벗는다,"물도 보기 전에 물에 들어갈 채비로 바지를 벗는다는 뜻으로, 조급한 나머지 순서를 가리지 못하고 덤비는 행동을 비유적으로 이르는 말.",vitality,1,1,sexual:gray,610591,https://opendict.korean.go.kr/dictionary/view?sense_no=610591
물 본 기러기 어옹을 두려워하랴,"물을 보고 좋아서 정신없이 날아드는 기러기가 고기잡이가 있는 것을 두려워할 리 없다는 뜻으로, 좋은 일을 만난 김에 앞뒤를 생각하지 않고 하는 행동을 비유적으로 이르는 말.",vitality,1,1,,610595,https://opendict.korean.go.kr/dictionary/view?sense_no=610595
물썬 때는 나비잠 자다 물 들어야 조개 잡듯,때를 놓치고 뒤늦게 행동하는 게으른 사람의 어리석음을 비유적으로 이르는 말.,vitality,1,1,sexual:gray,610549,https://opendict.korean.go.kr/dictionary/view?sense_no=610549
물에 물 탄 듯 술에 술 탄 듯,주견이나 주책이 없이 말이나 행동이 분명하지 않음을 비유적으로 이르는 말. &lt;동의 속담&gt; ‘술에 술 탄 듯 물에 물 탄 듯’,vitality,1,1,sexual:gray,610609,https://opendict.korean.go.kr/dictionary/view?sense_no=610609
물에 빠져도 정신을 차려야 산다,아무리 어려운 경우에 처하여 있더라도 정신을 차리고 용기를 내면 살 도리가 있음을 이르는 말.,vitality,1,1,sexual:gray,610611,https://opendict.korean.go.kr/dictionary/view?sense_no=610611
뭇 닭 속의 봉황이요 새 중의 학 두루미다,평범한 여러 사람 가운데 뛰어난 한 사람을 비유적으로 이르는 말.,vitality,1,1,,603137,https://opendict.korean.go.kr/dictionary/view?sense_no=603137
미꾸라지 한 마리가 온 웅덩이를 흐려 놓는다,"미꾸라지 한 마리가 흙탕물을 일으켜서 웅덩이의 물을 온통 다 흐리게 한다는 뜻으로, 한 사람의 좋지 않은 행동이 그 집단 전체나 여러 사람에게 나쁜 영향을 미침을 비유적으로 이르는 말. &lt;동의 속담&gt; ‘미꾸라지 한 마리가 한강 물을 다 흐리게 한다’",vitality,1,1,,603132,https://opendict.korean.go.kr/dictionary/view?sense_no=603132
미꾸라지 한 마리가 한강 물을 다 흐리게 한다,"미꾸라지 한 마리가 흙탕물을 일으켜서 물을 온통 다 흐리게 한다는 뜻으로, 한 사람의 좋지 않은 행동이 그 집단 전체나 여러 사람에게 나쁜 영향을 미침을 비유적으로 이르는 말. &lt;동의 속담&gt; ‘미꾸라지 한 마리가 온 웅덩이를 흐려 놓는다’",vitality,1,1,,603133,https://opendict.korean.go.kr/dictionary/view?sense_no=603133
미끄러진 김에 쉬어 간다,잘못된 기회를 이용하여 적절한 행동을 취함을 비유적으로 이르는 말.,vitality,1,1,,610278,https://opendict.korean.go.kr/dictionary/view?sense_no=610278
미운 년이 겸상을 한다,"미운 사람 보기도 싫은데 오히려 마주 보며 식사를 한다는 뜻으로, 보기 싫은 사람과 정면으로 대하게 되었음을 비유적으로 이르는 말.",vitality,1,1,sexual:gray,610954,https://opendict.korean.go.kr/dictionary/view?sense_no=610954
미운 파리 잡으려다가 성한 팔이 상한다,"밉게 구는 파리를 잡으려고 치다가 그만 성한 팔을 상하게 한다는 뜻으로, 나쁜 것을 없애려고 서툴게 행동을 하다가는 오히려 귀중한 것이 상할 수 있기 때문에 모든 일을 잘 생각해서 해야 한다는 말.",vitality,1,1,,610976,https://opendict.korean.go.kr/dictionary/view?sense_no=610976
미친개가 천연한 체한다,"미친개가 아무런 병도 없는 듯이 보이려고 천연스럽게 행동한다는 뜻으로, 못되고 악독한 자가 짐짓 점잖은 체한다거나 온전하지 못한 자가 온전한 체하는 경우를 비유적으로 이르는 말.",vitality,1,1,,603114,https://opendict.korean.go.kr/dictionary/view?sense_no=603114
미친년 널뛰듯,"미친 여자가 재미도 모르고 널을 뛴다는 뜻으로, 멋도 모르고 미친 듯이 행동하는 모양을 비유적으로 이르는 말.",vitality,1,1,,610530,https://opendict.korean.go.kr/dictionary/view?sense_no=610530
바느질아치는 가위질을 더디게 한다,"바느질을 전문으로 하는 사람일수록 가위질만은 아주 조심스럽게 한다는 뜻으로, 경험이 많고 능숙한 사람일수록 일에 실수가 없도록 신중히 행동함을 비유적으로 이르는 말.",vitality,1,1,,603182,https://opendict.korean.go.kr/dictionary/view?sense_no=603182
바늘로 몽둥이 막는다,당해 낼 수 없는 힘으로 큰 것을 막으려 하는 어리석은 행동을 비꼬는 말.,vitality,1,1,,603221,https://opendict.korean.go.kr/dictionary/view?sense_no=603221
바람은 불다 불다 그친다,"바람이 불고 싶은 대로 실컷 불다가 마침내는 저절로 그친다는 뜻으로, 성이 나서 펄펄 뛰어도 가만두면 제풀에 사그라져 조용해지는 경우를 비유적으로 이르는 말.",vitality,1,1,,610391,https://opendict.korean.go.kr/dictionary/view?sense_no=610391
바쁜 살림에 늙는 줄 모른다,"바쁘게 돌아가는 살림살이에 어느새 나이를 먹는지 알지 못한다는 뜻으로, 일에 매달려 열중하면 세월 가는 줄을 모른다는 것을 비유적으로 이르는 말.",vitality,1,1,violent:gray,610796,https://opendict.korean.go.kr/dictionary/view?sense_no=610796
바지저고리만 다닌다[앉았다],"사람의 몸뚱이는 없고 바지저고리만 걸어 다닌다는 뜻으로, 사람이 아무 속이 없고 맺힌 데가 없이 행동하는 경우를 비유적으로 이르는 말.",vitality,1,1,sexual:gray,610868,https://opendict.korean.go.kr/dictionary/view?sense_no=610868
박쥐구실 새 편에 붙고 쥐 편에 붙다,"낮에는 쥐가 되고 밤에는 새가 된다는 박쥐처럼 환경에 따라 구실을 바꾼다는 뜻으로, 자기에게 유리하다면 이쪽에도 붙고 저쪽에도 붙는 행동을 비유적으로 이르는 말.",vitality,1,1,,603207,https://opendict.korean.go.kr/dictionary/view?sense_no=603207
발바리 새끼 쫓겨 가자 미친개 뛰여든다,"시끄럽게 구는 발바리를 쫓아 버리니 이번에는 미친개가 뛰어든다는 뜻으로, 자그마한 위험을 피하니 그보다 더 큰 위험이 다시 들이닥침을 비유적으로 이르는 말.",vitality,1,1,violent:gray,610881,https://opendict.korean.go.kr/dictionary/view?sense_no=610881
밤새도록 울다가 누가 죽었느냐고 한다,"죽었다고 하여 밤새도록 슬피 울었으나 어떤 사람이 죽었는지도 모르고 있다는 뜻으로, 애써 일을 하면서도 그 일의 내용이나 영문을 모르고 맹목적으로 하는 행동을 비꼬는 말. &lt;동의 속담&gt; ‘밤새도록 통곡해도 어느 마누라 초상인지 모른다’ ‘실컷 울고 나서 뉘 초상인가 물어본다’ ‘종야 통곡에 부지(不知) 하(何) 마누라 상사’",vitality,1,1,violent:gray,610771,https://opendict.korean.go.kr/dictionary/view?sense_no=610771
밤새도록 통곡해도 어느 마누라 초상인지 모른다,"죽었다고 하여 밤새도록 슬피 울었으나 어떤 마누라가 죽었는지도 모르고 있다는 뜻으로, 애써 일을 하면서도 그 일의 내용이나 영문을 모르고 맹목적으로 하는 행동을 비꼬는 말. &lt;동의 속담&gt; ‘밤새도록 울다가 누가 죽었느냐고 한다’ ‘실컷 울고 나서 뉘 초상인가 물어본다’ ‘종야 통곡에 부지(不知) 하(何) 마누라 상사’",vitality,1,1,violent:gray,610772,https://opendict.korean.go.kr/dictionary/view?sense_no=610772
밥그릇 앞에서 굶어 죽을 사람[놈],"밥그릇을 앞에 놓고도 움직이기 싫어서 굶어 죽을 사람이라는 뜻으로, 몹시 게으른 사람을 비꼬는 말.",vitality,1,1,violent:gray,610781,https://opendict.korean.go.kr/dictionary/view?sense_no=610781
밥이 지팡막대라,"밥이 늙은이의 지팡이나 다름없다는 뜻으로, 늙은이에게 있어서는 밥을 잘 먹는 것이 늙은이가 의지하고 다니는 지팡이보다 나음을 이르는 말.",vitality,1,1,sexual:gray,611098,https://opendict.korean.go.kr/dictionary/view?sense_no=611098
번갯불에 콩 볶아 먹겠다,"번쩍하는 번갯불에 콩을 볶아서 먹을 만하다는 뜻으로, 행동이 매우 민첩함을 이르는 말. &lt;동의 속담&gt; ‘번갯불에 담배 붙이겠다[붙인다]’ ‘번갯불에 회 쳐 먹겠다’",vitality,1,1,sexual:gray|violent:gray,611240,https://opendict.korean.go.kr/dictionary/view?sense_no=611240
번갯불에 회 쳐 먹겠다,"번쩍하는 번갯불에 회 쳐 먹을 만하다는 뜻으로, 행동이 매우 민첩함을 이르는 말. &lt;동의 속담&gt; ‘번갯불에 콩 볶아 먹겠다’ ‘번갯불에 담배 붙이겠다[붙인다]’",vitality,1,1,sexual:gray|violent:gray,611242,https://opendict.korean.go.kr/dictionary/view?sense_no=611242
벌거숭이 잠자리,이것저것 가리지 못하고 함부로 행동하는 사람을 비유적으로 이르는 말.,vitality,1,1,,610898,https://opendict.korean.go.kr/dictionary/view?sense_no=610898
벙어리 소지 정하듯,"벙어리가 결심을 내리듯 한다는 뜻으로, 아무 소리도 안 하고 저 혼자 마음속에 결정하는 경우를 비유적으로 이르는 말.",vitality,1,1,sexual:gray,611023,https://opendict.korean.go.kr/dictionary/view?sense_no=611023
벙어리 심부름하듯,말없이 남의 눈치만 살펴 가면서 행동하는 경우를 비유적으로 이르는 말.,vitality,1,1,,611026,https://opendict.korean.go.kr/dictionary/view?sense_no=611026
베감투 쓰고 잔치 집 드나든다,근신해야 할 사람이 행동을 삼가지 않고 술자리에 마구 드나드는 경우를 놀림조로 이르는 말.,vitality,1,1,,603428,https://opendict.korean.go.kr/dictionary/view?sense_no=603428
벼락 맞은 소[소고기] 뜯어 먹듯,여럿이 달려들어 제각기 욕심을 채우려 하는 모양을 비유적으로 이르는 말.,vitality,1,1,,611317,https://opendict.korean.go.kr/dictionary/view?sense_no=611317
병든 놈 두고 약 지으러 가니 약국도 두건을 썼더란다[썼더라 한다],"환자가 생겨 약 지으러 약국에 뛰어가니 약국은 자기보다 더 하게 이미 상사(喪事)를 만나 두건을 쓰고 있었다는 뜻으로, 가도 소용이 없으니 갈 필요가 없음을 비유적으로 이르는 말.",vitality,1,1,sexual:gray,603447,https://opendict.korean.go.kr/dictionary/view?sense_no=603447
병 주고 약 준다,"남을 해치고 나서 약을 주며 그를 구원하는 체한다는 뜻으로, 교활하고 음흉한 자의 행동을 비유적으로 이르는 말. &lt;동의 속담&gt; ‘등 치고 배 만진다’ ‘술 먹여 놓고 해장 가자 부른다’",vitality,1,1,sexual:gray|violent:gray,611171,https://opendict.korean.go.kr/dictionary/view?sense_no=611171
보자 보자 하니까 얻어 온 장 한 번 더 뜬다,못되게 구는 것을 보고 참으니까 고치기는커녕 더욱더 밉살스럽게 행동함을 비유적으로 이르는 말.,vitality,1,1,,603548,https://opendict.korean.go.kr/dictionary/view?sense_no=603548
복 들어온 날 문 닫는다,좋은 기회가 왔을 때 도리어 방해하는 행동을 함을 이르는 말.,vitality,1,1,,611216,https://opendict.korean.go.kr/dictionary/view?sense_no=611216
봉사 아이 어르듯,"앞 못 보는 봉사가 제대로 잡지도 못하면서 아이를 둥개둥개 어르듯 한다는 뜻으로, 무엇을 똑똑히 알지도 못하면서 어림짐작으로 어설프게 행동하는 모양을 비유적으로 이르는 말.",vitality,1,1,,603570,https://opendict.korean.go.kr/dictionary/view?sense_no=603570
부뚜막 땜질 못하는 며느리 이마의 털만 뽑는다,"부뚜막에 땜질 하나 제대로 못 하여 너절하게 하고 사는 며느리가 그래도 모양을 내겠다고 이마의 털만 뽑고 있다는 뜻으로, 일을 할 줄 모르는 주제에 멋만 부리는 밉살스러운 행동을 비꼬는 말. &lt;동의 속담&gt; ‘동정 못 다는 며느리 맹물 발라 머리 빗는다’",vitality,1,1,,603663,https://opendict.korean.go.kr/dictionary/view?sense_no=603663
부지깽이가 뛰는 세월,"부지깽이까지 뛰어다니는 때라는 뜻으로, 몹시 바쁜 때를 비유적으로 이르는 말.",vitality,1,1,,611439,https://opendict.korean.go.kr/dictionary/view?sense_no=611439
북단 거둥에 보군진 몰리듯,"임금이 북단에 거둥할 때에 지형이 협소하여 보군(步軍)이 급히 달려갔다는 뜻으로, 무슨 일에 급히 덤비고 법석거림을 비유적으로 이르는 말.",vitality,1,1,,603687,https://opendict.korean.go.kr/dictionary/view?sense_no=603687
북어 뜯고 손가락 빤다,거짓으로 꾸미거나 과장되게 행동하는 경우를 비꼬는 말.,vitality,1,1,,611531,https://opendict.korean.go.kr/dictionary/view?sense_no=611531
불난 집에 기름을 끼얹으며 불을 끄겠다 한다,"불이 난 집에다 기름을 끼얹어 불이 더 세차게 타오르게 하면서 말로는 불을 끄겠다고 한다는 뜻으로, 겉으로는 동정하는 체하면서 남의 불행을 커지도록 하는 교활한 행동을 비유적으로 이르는 말.",vitality,1,1,violent:gray,611060,https://opendict.korean.go.kr/dictionary/view?sense_no=611060
